page,response_time,set,num,selection,num_selection,reason,confidence,prolific_id,age_group,education,pronoun,previous_experience,lineup_id,type,formula,a,b,c,x_dist,z_discrete,e_dist,e_sigma,x_mu,x_n,x_sigma,z_discrete_dist,z_n,e_df,name,k,n,effect_size,answer,detect,conventional_p_value,ori_difficulty,exp,exp_lineup_id
6,34162.80000001192,20,2,5,1,Cluster(s),Very,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,580,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.6417699232697487,-0.4536565225571394,0.3632556344382465,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,8,NA,high_extremely_easy_4,20,300,73.64650103657125,5,TRUE,4.6349019688122777e-213,extremely_easy,1,1_580
7,24571.29999998212,20,3,9_20,2,Outlier(s),Moderately,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,279,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.3712053126655519,-1.0753844222053885,1.393945770803839,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_185,20,100,0.20486592608025775,4,FALSE,0.40049240545486553,hard,1,1_279
8,62532.40000000596,20,4,14,1,Shape,Not at all,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,264,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.8560195527970791,0.4361641248688102,1.1992223118431866,lognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,4,NA,high_hard_170,20,300,0.03959352463183887,17,FALSE,0.08444475966414342,hard,1,1_264
9,8980.40000000596,20,5,14,1,Shape,Extremely,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,11,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.4019798394292593,0.7314198156818748,0.9040797702036798,lognormal,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,5,NA,high_easy_11,20,300,139547.2622788181,14,TRUE,0,easy,1,1_11
10,19692.40000000596,20,6,17,1,Cluster(s),Slightly,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,139,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.15645725559443235,2.168072576634586,1.4474740005098283,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_hard_45,20,300,0.231983692244756,12,FALSE,1.6941096755788035e-4,hard,1,1_139
11,10146.5,20,7,20,1,Cluster(s),Moderately,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,414,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.824115701019764,NA,lognormal,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_hard_32,20,300,14.274102654814737,13,FALSE,0.00418149982538357,hard,1,1_414
12,13731.90000000596,20,8,9_13_20_19,4,Outlier(s),Moderately,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,259,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.183480263222009,0.35413850750774145,1.469183729030192,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_hard_165,20,100,0.3433358689523378,3,FALSE,0.011298357008344757,hard,1,1_259
13,13539.09999999404,20,9,5_9_6_20,4,Outlier(s),Moderately,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,96,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.5818326557055116,-0.5875250212848186,0.3647536407224834,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_2,20,100,1.120695163260836,2,FALSE,0.08141981512079846,hard,1,1_96
14,8626.199999988079,20,10,5,1,Cluster(s),Very,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,585,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,29.761843375861645,NA,uniform,FALSE,NA,NA,0,12,0.6,NA,NA,NA,heter_extremely_easy_4,20,300,515.4902485389961,5,TRUE,9.025992886714143e-9,extremely_easy,1,1_585
15,17227.09999999404,20,11,18_17_1,3,Outlier(s),Moderately,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,376,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,6.065102249383926,NA,lognormal,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_medium_54,20,100,60.651022493839264,10,FALSE,0.008392379214318306,medium,1,1_376
16,14292.300000011921,20,12,5,1,Cluster(s),Very,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,322,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,20.732488319277763,NA,discrete_uniform,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_easy_34,20,300,359.0972313631737,5,TRUE,4.840573617781566e-11,easy,1,1_322
17,22128.59999999404,20,13,1,1,Cluster(s),Slightly,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,485,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.08290834724903107,NA,lognormal,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_hard_103,20,100,0.8290834724903107,15,FALSE,0.7223199553872292,hard,1,1_485
18,9956.40000000596,20,14,19_20_4,3,Outlier(s),Slightly,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,280,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.8025770229287446,-1.115665951743722,1.096056345384568,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_186,20,50,0.06983927932536577,8,FALSE,0.0581220773117197,hard,1,1_280
19,11136.699999988079,20,15,18_12_2,3,Outlier(s),Moderately,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,369,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,13.929849825799465,NA,uniform,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_medium_47,20,50,98.4989127273305,17,FALSE,3.014423671986944e-4,medium,1,1_369
20,15166.799999982119,20,16,9_17,2,Cluster(s),Moderately,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,388,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,1.0314129441976547,NA,normal,FALSE,NA,NA,0,16,0.3,NA,NA,NA,heter_hard_6,20,100,10.314129441976547,5,FALSE,0.8654425473572805,hard,1,1_388
21,15840.5,20,17,6_14_18,3,Outlier(s),Slightly,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,494,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.93282850086689,NA,neglognormal,FALSE,NA,NA,0,19,0.6,NA,NA,NA,heter_hard_112,20,50,6.596093586470591,12,FALSE,0.35422680115735516,hard,1,1_494
22,8796.90000000596,20,18,5,1,Cluster(s),Extremely,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,65,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.394611462485045,-0.0636036554351449,1.971085992641747,uniform,FALSE,normal,1,0,NA,0.6,discrete_uniform,10,NA,high_medium_31,20,300,17.998018715202207,5,TRUE,2.956345076494124e-136,medium,1,1_65
23,14574.40000000596,20,19,16,1,Cluster(s),Very,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,159,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.8384235268458724,0.7369152079336345,0.026474216021597385,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_65,20,300,2.1162305278739613,16,TRUE,1.0713174843739553e-30,hard,1,1_159
24,33979.20000001788,20,20,1,1,Shape,Not at all,5eea5a4660980e0bf81750b1,25-39,Masters Degree,She,No,441,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.36703597754240036,NA,uniform,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_59,20,300,6.3572496130914695,2,FALSE,1.1418930808108802e-5,hard,1,1_441
5,84081,21,1,20_15_10_6_5_1,6,Cluster(s),Slightly,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,312,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,26.431528113782406,NA,lognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_easy_24,20,300,457.80749614756303,2,FALSE,9.528148518326055e-7,easy,1,1_312
6,32822,21,2,3_13_11_17,4,Outlier(s),Moderately,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,331,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,17.298657029867172,NA,normal,FALSE,NA,NA,0,19,0.3,NA,NA,NA,heter_medium_9,20,50,122.3199769123942,18,FALSE,2.029794831923377e-7,medium,1,1_331
7,23804,21,3,3_1_8_20_19_10,6,Outlier(s),Slightly,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,141,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.48608936509117484,1.025694786105305,0.2583667477592826,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_47,20,300,1.0783794776547266,3,TRUE,4.165284835890809e-9,hard,1,1_141
8,12086,21,4,9,1,Shape,Very,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,21,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",2.1980666792951524,-1.030147927813232,0.49271974759176373,uniform,TRUE,normal,0.25,0,NA,0.6,discrete_uniform,5,NA,high_easy_21,20,100,121.47518425747398,9,TRUE,4.954157910449075e-70,easy,1,1_21
9,14126,21,5,16,1,Shape,Moderately,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,237,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.06930854776874185,-0.6295140436850488,1.9051072145812213,uniform,FALSE,normal,1,0,NA,0.6,discrete_uniform,5,NA,high_hard_143,20,100,2.928648566454459,5,FALSE,6.241158281058856e-4,hard,1,1_237
10,44517,21,6,5,1,Shape,Very,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,585,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,29.761843375861645,NA,uniform,FALSE,NA,NA,0,12,0.6,NA,NA,NA,heter_extremely_easy_4,20,300,515.4902485389961,5,TRUE,9.025992886714143e-9,extremely_easy,1,1_585
11,14476,21,7,14_19_8,3,Outlier(s),Moderately,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,393,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,1.2189275622367859,NA,normal,FALSE,NA,NA,0,10,0.3,NA,NA,NA,heter_hard_11,20,100,12.189275622367859,8,TRUE,0.03660217738637775,hard,1,1_393
12,47183,21,8,0,0,NA,NA,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,467,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.40497518330812454,NA,neglognormal,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_85,20,100,4.049751833081245,20,FALSE,0.5880386861586383,hard,1,1_467
13,26844,21,9,3,1,Outlier(s),Slightly,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,158,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.2388430340215564,1.70134889613837,0.1128485999070108,normal,TRUE,normal,2,0,NA,0.3,discrete_uniform,7,NA,high_hard_64,20,300,1.1743566418680205,16,FALSE,2.1349869202951632e-35,hard,1,1_158
14,8879,21,10,3,1,Shape,Very,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,578,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",2.0046671661548316,-0.32305029686540365,1.730697282589972,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,5,NA,high_extremely_easy_2,20,50,85.97045428501612,3,TRUE,9.639392745123735e-33,extremely_easy,1,1_578
15,29740,21,11,3_4,2,Outlier(s),Slightly,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,62,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.4368872498162091,-2.9818973927758634,0.32909534638747573,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,8,NA,high_medium_28,20,50,13.771332722291397,12,FALSE,3.0378870948961483e-5,medium,1,1_62
16,16055,21,12,1,1,Outlier(s),Moderately,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,338,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,12.49931463599205,NA,neglognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_medium_16,20,100,124.9931463599205,1,TRUE,2.8320231670223896e-6,medium,1,1_338
17,29252,21,13,1,1,Cluster(s),Slightly,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,101,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.6177964741364121,-0.5213772975839674,0.7465665736235678,normal,TRUE,normal,1,0,NA,0.3,discrete_uniform,7,NA,high_hard_7,20,50,0.43392261371613167,3,FALSE,0.001506417180297568,hard,1,1_101
18,32013,21,14,1_6_4_11_13_14_20_19,8,Outlier(s),Slightly,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,142,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.6558982380665839,0.23198527609929442,1.7476507704705,uniform,TRUE,normal,1,0,NA,0.6,discrete_uniform,5,NA,high_hard_48,20,300,0.7082641911016215,5,FALSE,4.6175421376329596e-11,hard,1,1_142
19,24774,21,15,13_16,2,Outlier(s),Slightly,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,565,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.15729409456253052,NA,uniform,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_hard_183,20,300,2.724413635128464,18,FALSE,0.9285484411616796,hard,1,1_565
20,88839,21,16,20,1,Shape,Moderately,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,535,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,1.3509204611182213,NA,discrete_uniform,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_hard_153,20,50,9.55245018900352,20,TRUE,1.404788161662586e-4,hard,1,1_535
21,91021,21,17,20,1,Outlier(s),Slightly,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,210,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.5593397449702024,1.566476583480835,1.7268410990945995,normal,TRUE,normal,2,0,NA,0.3,discrete_uniform,6,NA,high_hard_116,20,100,2.19312911448304,13,FALSE,1.3231110353187575e-5,hard,1,1_210
22,43892,21,18,6_11,2,Outlier(s),Moderately,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,473,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,0.6424292623996735,NA,normal,FALSE,NA,NA,0,20,0.3,NA,NA,NA,heter_hard_91,20,100,6.424292623996735,9,FALSE,0.43262852680792674,hard,1,1_473
23,35493,21,19,18,1,Shape,Slightly,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,455,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,1.475994348526001,NA,discrete_uniform,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_73,20,50,10.436856128357558,2,FALSE,0.09226215898856194,hard,1,1_455
24,11645,21,20,15,1,Shape,Moderately,5682afb32c7f1100063cbaaf,25-39,Masters Degree,He,Yes,517,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.7220320552587509,NA,uniform,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_hard_135,20,100,7.220320552587509,15,TRUE,0.009431102895310578,hard,1,1_517
5,52426.30000000005,22,1,20,1,Outlier(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,78,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.824258869048208,-2.0590109224431217,1.2911813352257013,lognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,10,NA,high_medium_44,20,100,0.9426405415892498,15,FALSE,1.2135626573627654e-4,medium,1,1_78
6,17896.5,22,2,17,1,Outlier(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,109,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.1446073362603784,-0.22655655490234494,1.3017589449882507,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_15,20,100,0.1890556547903315,8,FALSE,0.16717710937511682,hard,1,1_109
7,18484.099999999977,22,3,15,1,Cluster(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,409,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.6998790428042412,NA,lognormal,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_27,20,50,4.94889217177229,15,TRUE,0.24135301561678021,hard,1,1_409
8,14217.599999999977,22,4,2,1,Shape,Extremely,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,579,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",2.4365884750150144,2.816419892013073,1.9271605415269732,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,10,NA,high_extremely_easy_3,20,100,1335.3474749374132,2,TRUE,3.507632911969642e-119,extremely_easy,1,1_579
9,11585.700000000012,22,5,2,1,Cluster(s),Very,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,582,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,31.025512721389532,NA,uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_extremely_easy_1,20,300,537.3776436432122,2,TRUE,1.9413670036201554e-14,extremely_easy,1,1_582
10,19181.900000000023,22,6,12,1,Outlier(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,52,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.6776336054317653,-0.9318215888924897,1.4397973786108196,normal,FALSE,normal,0.5,0,NA,0.3,discrete_uniform,7,NA,high_medium_18,20,300,6.789731174978601,20,FALSE,2.4502075434097835e-53,medium,1,1_52
11,17227.5,22,7,16,1,Cluster(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,302,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,13.852587945759296,NA,neglognormal,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_easy_14,20,300,239.93386138371287,15,FALSE,0.003283564043503211,easy,1,1_302
12,12851.5,22,8,6,1,Outlier(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,398,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,1.0949868708848953,NA,normal,FALSE,NA,NA,0,17,0.3,NA,NA,NA,heter_hard_16,20,50,7.7427264171294805,8,FALSE,0.05544097977673055,hard,1,1_398
13,20277,22,9,5_10,2,Outlier(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,500,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.35671287029981613,NA,normal,FALSE,NA,NA,0,16,0.3,NA,NA,NA,heter_hard_118,20,300,6.1784481507300875,1,FALSE,0.7994467346184078,hard,1,1_500
14,23404.20000000001,22,10,16_17_18_2,4,Cluster(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,389,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,0.41527821868658066,NA,lognormal,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_7,20,300,7.19282974041857,19,FALSE,0.40380983461885683,hard,1,1_389
15,21820.70000000001,22,11,12_7_5,3,Outlier(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,493,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.6533035933971405,NA,normal,FALSE,NA,NA,0,15,0.3,NA,NA,NA,heter_hard_111,20,50,4.619554010646571,18,FALSE,0.6679840050122597,hard,1,1_493
16,15114.099999999977,22,12,19_14,2,Outlier(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,224,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.9461411302909255,-0.9179190387949347,1.8376448922790587,neglognormal,TRUE,normal,0.5,0,NA,0.6,discrete_uniform,3,NA,high_hard_130,20,50,0.07202265508396641,20,FALSE,0.45493000126448846,hard,1,1_224
17,13389.600000000035,22,13,16,1,Outlier(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,282,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.19896800117567182,0.009951709304004908,1.7152107427828014,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,6,NA,high_hard_188,20,50,0.016602102142379015,10,FALSE,0.5207569243388259,hard,1,1_282
18,41610.30000000005,22,14,18_20_2_4_7_15,6,Outlier(s),Not at all,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,114,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.5989885549061,-0.9018736174330115,1.22408219659701,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,6,NA,high_hard_20,20,50,0.011276727874228867,1,FALSE,0.99634059692046,hard,1,1_114
19,28904.400000000023,22,15,16,1,Cluster(s),Not at all,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,163,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.5691815600730479,7.300609722733498e-4,0.7012047353200614,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_hard_69,20,100,0.09909695418203705,3,FALSE,0.08127537635733122,hard,1,1_163
20,18942.5,22,16,8,1,Outlier(s),Moderately,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,18,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.7503023203462362,-2.8844642657786608,1.04039310477674,lognormal,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,8,NA,high_easy_18,20,100,71.20208966251433,8,TRUE,9.004744834353748e-66,easy,1,1_18
21,11908.199999999953,22,17,16,1,Outlier(s),Slightly,60b9b93577a388a2ed3ac8ae,18-24,Diploma and Bachelor Degree,He,Yes,277,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.446987877599895,-1.7822404014877975,1.0396494162268937,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_hard_183,20,50,0.22704542402287828,8,FALSE,0.13884836235946285,hard,1,1_277
