type,formula,a,b,c,x_dist,z_discrete,e_dist,e_sigma,x_mu,x_n,x_sigma,z_discrete_dist,z_n,e_df,name,k,n,effect_size,answer,conventional_p_value,ori_difficulty,exp,exp_lineup_id,log_effect_size
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,10.555351808667183,NA,discrete_uniform,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_44,20,100,105.55351808667183,17,0.0026548952771286933,hard,2,2_144,4.659218104735282
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,5.466347686946392,NA,discrete_uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_34,20,50,38.652915177631925,3,0.030065096364273732,hard,2,2_134,3.6546221972248607
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,31.294533424079418,NA,uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_extremely_easy_1,20,300,542.0372188966799,6,5.375767875836013e-19,extremely_easy,2,2_160,6.29533466863307
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.928350567817688,NA,uniform,FALSE,NA,NA,0,19,0.6,NA,NA,NA,heter_hard_17,20,100,9.28350567817688,11,0.22410934454214285,hard,2,2_117,2.2282392425070263
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.58095948304981,1.192990274168551,1.5050879754126072,lognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,7,NA,high_easy_3,20,50,32.86408262879666,19,1.1941871376324766e-8,easy,2,2_3,3.4923803480077344
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.017862148117274,-2.411070365924388,1.1772508611902595,normal,FALSE,normal,2,0,NA,0.3,discrete_uniform,9,NA,high_hard_37,20,300,0.9667869755986156,17,1.639002498056536e-10,hard,2,2_60,-0.033777101904066194
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.3256625044159591,-1.9169687856920063,1.7029631561599672,uniform,TRUE,normal,1,0,NA,0.6,discrete_uniform,5,NA,high_hard_3,20,300,11.132631940367087,11,4.502555482004048e-56,hard,2,2_26,2.409880609961776
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,4.79238074272871,NA,neglognormal,FALSE,NA,NA,0,13,0.6,NA,NA,NA,heter_hard_8,20,100,47.9238074272871,2,0.011838962797791279,hard,2,2_108,3.869612404475762
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.8454885384999216,-2.8927191398106515,0.05690445797517896,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,10,NA,high_extremely_easy_4,20,50,861.0523921636953,17,2.649106003407081e-50,extremely_easy,2,2_158,6.7581553529407605
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.6687206248752773,0.6938707237131894,0.3538467139005661,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,10,NA,high_hard_13,20,300,0.7224120422625138,5,3.3853604028059654e-17,hard,2,2_36,-0.32515960721969384
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.8131899498403072,-2.6563451718539,1.0893637835979462,normal,TRUE,normal,1,0,NA,0.3,discrete_uniform,4,NA,high_hard_15,20,300,0.22195217319397662,13,1.0716648744961601e-10,hard,2,2_38,-1.5052933563827082
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,16.417833477258682,NA,uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_18,20,100,164.17833477258682,9,1.220845215833478e-4,hard,2,2_118,5.1009532441752174
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.761248819064349,-0.8630909398198128,1.3258696761913598,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,5,NA,high_hard_40,20,300,0.6827863273560102,7,3.0348968473488908e-15,hard,2,2_63,-0.3815733126384255
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,28.54180135577917,NA,lognormal,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_easy_6,20,300,494.3585008774779,14,5.050576994285813e-4,easy,2,2_83,6.203260964265844
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,14.097932815551758,NA,normal,FALSE,NA,NA,0,13,0.3,NA,NA,NA,heter_hard_39,20,50,99.68743894589005,4,0.008037796831145139,hard,2,2_139,4.602039680523955
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,7.614940337836742,NA,discrete_uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_21,20,50,53.8457595121534,13,6.417381738738184e-4,hard,2,2_121,3.9861236542093295
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",2.983189496677369,-0.032417581882327795,0.40539216296747327,lognormal,TRUE,normal,0.25,0,NA,0.6,discrete_uniform,9,NA,high_easy_4,20,100,191976391.98424134,19,1.700451571112071e-303,easy,2,2_4,19.07288296401664
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.9392152880318463,0.6187826176173985,1.8751858123578131,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_51,20,100,2.4384974457004085,17,0.0056336532114753006,hard,2,2_74,0.8913820486793792
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,9.134290486574173,NA,discrete_uniform,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_hard_6,20,50,64.58918744384367,6,0.009597263566851272,hard,2,2_106,4.168047019749174
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,17.28691740334034,NA,lognormal,FALSE,NA,NA,0,19,0.6,NA,NA,NA,heter_hard_16,20,50,122.23696521713698,15,4.433523667464779e-4,hard,2,2_116,4.80596149867954
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.5970677053555846,0.011568737681955099,0.246039898134768,lognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_22,20,300,0.2724094239866444,13,0.0036574016316536415,hard,2,2_45,-1.3004491091721564
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,14.768129020929337,NA,uniform,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_26,20,50,104.42644176136983,3,0.07685656565805228,hard,2,2_126,4.6484829169565405
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.4006259934976697,-2.7423566495999694,1.8991672056727111,lognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,8,NA,high_hard_23,20,100,7.878749534971272,4,3.7162233868848485e-17,hard,2,2_46,2.06416920282202
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.9542068457230926,-1.103132130112499,0.16997913969680667,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_hard_45,20,100,0.38368111637885227,11,3.3089360871337063e-4,hard,2,2_68,-0.9579434974859085
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,19.02094715833664,NA,normal,FALSE,NA,NA,0,17,0.3,NA,NA,NA,heter_hard_42,20,50,134.4984072025083,5,0.052149435904746834,hard,2,2_142,4.90155235661124
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,24.217391684651375,NA,uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_medium_3,20,50,171.24281882867695,5,0.03258920185483092,medium,2,2_89,5.143082542415945
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.706418015062809,NA,discrete_uniform,FALSE,NA,NA,0,12,0.6,NA,NA,NA,heter_hard_1,20,50,4.995129688032529,5,0.5809889909970752,hard,2,2_101,1.608463375333545
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.416770987678319,-2.7108149025589228,0.2691408437676728,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,10,NA,high_hard_44,20,100,9.396893309915333,17,5.888190028212308e-28,hard,2,2_67,2.240379135703968
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.6096710213460028,-0.5827565733343363,1.8419758016243577,neglognormal,TRUE,normal,0.5,0,NA,0.6,discrete_uniform,9,NA,high_medium_13,20,300,69.89991006842862,9,8.849896521670459e-173,medium,2,2_22,4.247064362664239
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,4.1856007650494576,NA,lognormal,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_hard_54,20,50,29.596666843060728,5,0.24467707067448932,hard,2,2_154,3.387661748336056
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.3617293648421764,2.1323027377948165,0.8015819559805095,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,4,NA,high_hard_7,20,50,0.1337160871723893,4,0.06664876940004186,hard,2,2_30,-2.0120364792075285
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.6306521510705352,-2.424453588668257,1.3938410570845008,neglognormal,FALSE,normal,0.5,0,NA,0.6,discrete_uniform,4,NA,high_easy_1,20,300,29.101853817822473,11,4.74973376959493e-111,easy,2,2_1,3.3708018772281743
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,6.8645050674676895,NA,lognormal,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_hard_11,20,50,48.53938082695822,9,0.6502469128071724,hard,2,2_111,3.882375444282986
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.05169072886928916,-0.7046616501174867,0.8492340994998813,normal,TRUE,normal,0.5,0,NA,0.3,discrete_uniform,9,NA,high_hard_38,20,100,0.8872735466082616,16,7.959142010834624e-5,hard,2,2_61,-0.11960194894235338
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,23.097870476543903,NA,neglognormal,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_hard_37,20,50,163.32660844932747,9,4.671736933317277e-8,hard,2,2_137,5.0957519288297215
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,10.882865265011787,NA,discrete_uniform,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_hard_7,20,50,76.9534782762937,1,6.024645284920245e-4,hard,2,2_107,4.343201061034517
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.9820507671684027,2.0936565049923956,0.4463736331090331,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_medium_2,20,300,9.634452306058467,18,1.211210208464296e-21,medium,2,2_11,2.2653454560429007
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,13.58213696628809,NA,neglognormal,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_hard_50,20,100,135.8213696628809,11,0.0021908173584724347,hard,2,2_150,4.91134056403239
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,28.265139549970627,NA,normal,FALSE,NA,NA,0,14,0.3,NA,NA,NA,heter_medium_9,20,100,282.65139549970627,20,0.004649151958728448,medium,2,2_95,5.644214320309558
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,30.73554376140237,NA,uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_extremely_easy_4,20,300,532.3552339300554,9,9.793564224746119e-13,extremely_easy,2,2_163,6.27731099945842
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,6.858894392848015,NA,uniform,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_hard_28,20,100,68.58894392848015,15,8.512499185308788e-5,hard,2,2_128,4.228131354519686
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,5.752334572374821,NA,normal,FALSE,NA,NA,0,16,0.3,NA,NA,NA,heter_hard_5,20,300,99.63335741488181,11,1.6092259790144537e-9,hard,2,2_105,4.6014970223234775
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,27.272818572819233,NA,discrete_uniform,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_medium_7,20,50,192.847949549109,16,8.979822160711591e-6,medium,2,2_93,5.261902052236339
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.09200597181916237,-0.446301287971437,0.6938650403171778,uniform,TRUE,normal,1,0,NA,0.6,discrete_uniform,9,NA,high_hard_43,20,100,0.174324296194837,12,0.0016290416236832317,hard,2,2_66,-1.746837943199507
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,15.858029931783676,NA,normal,FALSE,NA,NA,0,10,0.3,NA,NA,NA,heter_hard_33,20,100,158.58029931783676,5,0.04091032165300649,hard,2,2_133,5.066261085330407
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.4338012025691569,2.2622994161210954,1.2558555752038956,normal,TRUE,normal,0.5,0,NA,0.3,discrete_uniform,7,NA,high_medium_12,20,300,2.7579913674446583,16,1.6029837129649403e-40,medium,2,2_21,1.014502649360649
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,6.708448335528374,NA,neglognormal,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_20,20,50,47.43589309291721,4,0.027369285983147876,hard,2,2_120,3.8593791803880015
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.267755778040737,2.8495432692579925,0.056064752861857414,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,4,NA,high_extremely_easy_1,20,50,1309.1363800454378,2,4.586651286894382e-54,extremely_easy,2,2_155,7.1771229469194155
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.6458979919552803,-0.06642736634239554,1.5210204776376486,lognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,5,NA,high_hard_25,20,300,0.13717552313808648,3,0.10914331541200309,hard,2,2_48,-1.986493982389648
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,6.355521455407143,NA,discrete_uniform,FALSE,NA,NA,0,19,0.6,NA,NA,NA,heter_hard_13,20,100,63.555214554071426,11,3.5740303248855054e-4,hard,2,2_113,4.151909048621218
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.8521486073732376,0.3690600525587797,1.7133580101653934,normal,FALSE,normal,0.25,0,NA,0.3,discrete_uniform,5,NA,high_easy_5,20,300,95.30254159724839,20,2.8429168163552458e-235,easy,2,2_5,4.557056479740508
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.5598249705508351,-0.3422988415695727,0.7101483535952866,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,6,NA,high_hard_19,20,50,0.5292313266623206,2,0.0043277180212702646,hard,2,2_42,-0.6363296522304774
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,4.982684247195721,NA,discrete_uniform,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_hard_51,20,100,49.82684247195721,16,3.8157940401476625e-4,hard,2,2_151,3.908553844280329
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.20265549793839455,-0.2894501416012645,0.3733744751662016,normal,TRUE,normal,0.25,0,NA,0.3,discrete_uniform,3,NA,high_hard_29,20,300,1.547958035247907,10,1.555676868016253e-23,hard,2,2_52,0.43693666578709944
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.38396237092092633,-0.6006047227419913,0.577521619386971,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_35,20,100,0.3618710059957682,8,0.5009267776141264,hard,2,2_58,-1.0164674676877556
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,24.198510065674782,NA,neglognormal,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_easy_9,20,300,419.13048901215615,7,0.025269926315472275,easy,2,2_86,6.038182301061283
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,2.236714221537113,NA,normal,FALSE,NA,NA,0,16,0.3,NA,NA,NA,heter_hard_36,20,50,15.815957936252826,2,0.0035359150531051324,hard,2,2_136,2.7610194262955345
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,13.491717621684074,NA,lognormal,FALSE,NA,NA,0,12,0.6,NA,NA,NA,heter_medium_1,20,300,233.68340402129155,16,4.639984286325996e-7,medium,2,2_87,5.453967224993636
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",2.0072396504692733,-1.2166012628003955,0.6009833430871367,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_26,20,100,0.17647850993927697,1,0.1925993437368996,hard,2,2_49,-1.734556166739714
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.1656187293119729,-0.0956492624245584,1.6790347574278712,lognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,4,NA,high_easy_8,20,300,7.088229494000554,18,6.33535670360695e-31,easy,2,2_8,1.958435590600378
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.045125522185117006,-1.0297029367648065,0.240008182823658,lognormal,FALSE,normal,1,0,NA,0.6,discrete_uniform,6,NA,high_hard_8,20,300,15.186578366738665,13,8.809001531649896e-44,hard,2,2_31,2.7204120355879104
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.3826090884394944,2.7578105349093676,1.9458464556373656,normal,TRUE,normal,1,0,NA,0.3,discrete_uniform,6,NA,high_hard_28,20,300,22.14352284362208,14,3.4105636272449935e-54,hard,2,2_51,3.0975450313175363
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.9840865824371576,-2.061477462295443,1.9232129179872572,normal,TRUE,normal,0.5,0,NA,0.3,discrete_uniform,9,NA,high_medium_10,20,100,84.78539818762576,10,2.9602798230318644e-49,medium,2,2_19,4.440123336787595
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.6210549673996866,0.8838888416066766,0.3425883399322629,normal,FALSE,normal,0.5,0,NA,0.3,discrete_uniform,9,NA,high_medium_9,20,50,19.657794370644762,15,9.878413694782367e-25,medium,2,2_18,2.9784739197501593
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,30.65387961268425,NA,normal,FALSE,NA,NA,0,20,0.3,NA,NA,NA,heter_medium_11,20,50,216.75566143805094,8,1.9082679059255576e-4,medium,2,2_97,5.378770734987594
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.25014867167919874,-2.093182537704706,0.21395141212269664,normal,TRUE,normal,1,0,NA,0.3,discrete_uniform,8,NA,high_hard_9,20,50,11.915450154101105,7,5.37625927871795e-16,hard,2,2_32,2.4778358902903452
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,4.229885742068291,NA,lognormal,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_15,20,100,42.29885742068291,20,0.001522878551704878,hard,2,2_115,3.7447600743560465
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,20.509882517158985,NA,discrete_uniform,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_2,20,50,145.02677009222535,5,0.007748990800969876,hard,2,2_102,4.976918346705847
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.431505603250116,-0.793936600908637,0.3733700681477785,lognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,10,NA,high_hard_18,20,100,0.8191872856390926,15,3.7973933215207724e-5,hard,2,2_41,-0.19944254527742936
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,12.652385078370571,NA,lognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_14,20,100,126.52385078370571,13,0.0012000344932360195,hard,2,2_114,4.840430834140146
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.1780770495533943,2.318480383604765,0.8609079020097852,normal,TRUE,normal,2,0,NA,0.3,discrete_uniform,4,NA,high_hard_49,20,100,0.06861655978688685,10,0.1414747129586979,hard,2,2_72,-2.6792213770713946
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,30.318670134991407,NA,uniform,FALSE,NA,NA,0,19,0.6,NA,NA,NA,heter_extremely_easy_5,20,300,525.1347709172627,20,5.148373038594892e-11,extremely_easy,2,2_164,6.263654936157217
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,11.789505869150162,NA,normal,FALSE,NA,NA,0,14,0.3,NA,NA,NA,heter_hard_27,20,100,117.89505869150162,14,1.9696990997780393e-6,hard,2,2_127,4.769794895651477
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,4.787516124546528,NA,uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_3,20,300,82.92221169769836,10,6.074188500007142e-10,hard,2,2_103,4.417902959880688
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.7746723722666502,1.1978845288977027,1.1723851007409394,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,8,NA,high_hard_50,20,100,0.2067806546536417,14,0.07324288922545041,hard,2,2_73,-1.5760966868858524
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,10.577835485339165,NA,neglognormal,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_hard_25,20,100,105.77835485339165,8,1.3803733301718563e-11,hard,2,2_125,4.661345912987034
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,17.335799917578697,NA,normal,FALSE,NA,NA,0,11,0.3,NA,NA,NA,heter_medium_8,20,300,300.26486247094664,4,2.1487012953365397e-5,medium,2,2_94,5.704664960054548
